g_id,node,chem
molecule_771,2,C
molecule_771,3,N
molecule_771,4,C
molecule_771,5,C
molecule_771,6,C
molecule_771,7,C
molecule_771,8,C
molecule_771,9,Cl
molecule_771,10,C
molecule_771,11,O
molecule_771,12,Cl
molecule_771,13,C
molecule_771,14,C
molecule_771,15,O
molecule_771,16,O
molecule_771,17,H
molecule_771,18,H
molecule_771,19,H
molecule_771,20,H
molecule_771,21,H
molecule_771,22,H
molecule_771,23,H
molecule_771,24,H
molecule_771,25,H
molecule_368,1,C
molecule_368,2,C
molecule_368,3,C
molecule_368,4,N
molecule_368,5,C
molecule_368,6,H
molecule_368,7,H
molecule_368,8,H
molecule_368,9,H
molecule_368,10,H
molecule_368,11,H
molecule_368,12,H
molecule_368,13,H
molecule_368,14,H
molecule_368,15,H
molecule_368,16,H
molecule_930,1,C
molecule_930,2,C
molecule_930,3,C
molecule_930,4,C
molecule_930,5,C
molecule_930,6,C
molecule_930,7,C
molecule_930,8,C
molecule_930,9,C
molecule_930,10,C
molecule_930,11,C
molecule_930,12,C
molecule_930,13,C
molecule_930,14,C
molecule_930,15,C
molecule_930,16,C
molecule_930,17,C
molecule_930,18,C
molecule_930,19,C
molecule_930,20,C
molecule_930,21,C
molecule_930,22,H
molecule_930,23,H
molecule_930,24,H
molecule_930,25,H
molecule_930,26,H
molecule_930,27,H
molecule_930,28,H
molecule_930,29,H
molecule_930,30,H
molecule_930,31,H
molecule_930,32,H
molecule_930,33,H
molecule_930,34,H
molecule_930,35,H
molecule_43,1,C
molecule_43,2,C
molecule_43,3,C
molecule_43,4,C
molecule_43,5,C
molecule_43,6,C
molecule_43,7,C
molecule_43,8,C
molecule_43,9,C
molecule_43,10,C
molecule_43,11,C
molecule_43,12,C
molecule_43,13,C
molecule_43,14,C
molecule_43,15,N
molecule_43,16,N
molecule_43,17,O
molecule_43,18,O
molecule_43,19,H
molecule_43,20,H
molecule_43,21,H
molecule_43,22,H
molecule_43,23,H
molecule_43,24,H
molecule_43,25,H
molecule_43,26,H
molecule_43,27,H
molecule_43,28,H
molecule_43,29,H
molecule_43,30,H
molecule_806,1,C
molecule_806,2,C
molecule_806,3,C
molecule_806,4,N
molecule_806,5,O
molecule_806,6,C
molecule_806,7,C
molecule_806,8,C
molecule_806,9,C
molecule_806,10,C
molecule_806,11,C
molecule_806,12,C
molecule_806,13,C
molecule_806,14,C
molecule_806,15,C
molecule_806,16,O
molecule_806,17,O
molecule_806,18,C
molecule_806,19,C
molecule_806,20,C
molecule_806,21,O
molecule_806,22,C
molecule_806,23,H
molecule_806,24,H
molecule_806,25,H
molecule_806,26,H
molecule_806,27,H
molecule_806,28,H
molecule_806,29,H
molecule_806,30,H
molecule_806,31,H
molecule_806,32,H
molecule_806,33,H
molecule_806,34,H
molecule_806,35,H
molecule_806,36,H
molecule_806,37,H
molecule_806,38,H
molecule_806,39,H
molecule_806,40,H
molecule_806,41,H
molecule_806,42,H
molecule_806,43,H
molecule_2179,1,N
molecule_2179,2,O
molecule_2179,3,O
molecule_2179,4,C
molecule_2179,5,C
molecule_2179,6,C
molecule_2179,7,C
molecule_2179,8,C
molecule_2179,9,C
molecule_2179,10,C
molecule_2179,11,Br
molecule_2179,12,H
molecule_2179,13,H
molecule_2179,14,H
molecule_2179,15,H
molecule_2179,16,H
molecule_2179,17,H
molecule_882,1,C
molecule_882,2,C
molecule_882,3,N
molecule_882,4,N
molecule_882,5,C
molecule_882,6,C
molecule_882,7,C
molecule_882,8,C
molecule_882,9,C
molecule_882,10,C
molecule_882,11,O
molecule_882,12,N
molecule_882,13,C
molecule_882,14,N
molecule_882,15,C
molecule_882,16,C
molecule_882,17,C
molecule_882,18,O
molecule_882,19,O
molecule_882,20,C
molecule_882,21,C
molecule_882,22,N
molecule_882,23,H
molecule_882,24,H
molecule_882,25,H
molecule_882,26,H
molecule_882,27,H
molecule_882,28,H
molecule_882,29,H
molecule_882,30,H
molecule_882,31,H
molecule_882,32,H
molecule_882,33,H
molecule_882,34,H
molecule_882,35,H
molecule_882,36,H
molecule_882,37,H
molecule_882,38,H
molecule_882,39,H
molecule_201,1,C
molecule_201,2,C
molecule_201,3,C
molecule_201,4,C
molecule_201,5,C
molecule_201,6,C
molecule_201,7,C
molecule_201,8,C
molecule_201,9,O
molecule_201,10,C
molecule_201,11,O
molecule_201,12,C
molecule_201,13,C
molecule_201,14,O
molecule_201,15,C
molecule_201,16,C
molecule_201,17,C
molecule_201,18,C
molecule_201,19,C
molecule_201,20,C
molecule_201,21,H
molecule_201,22,H
molecule_201,23,H
molecule_201,24,H
molecule_201,25,H
molecule_201,26,H
molecule_201,27,H
molecule_201,28,H
molecule_201,29,H
molecule_201,30,H
molecule_201,31,H
molecule_201,32,H
molecule_201,33,H
molecule_201,34,H
molecule_201,35,H
molecule_201,36,H
molecule_201,37,H
molecule_201,38,H
molecule_201,39,H
molecule_201,40,H
molecule_201,41,H
molecule_201,42,H
molecule_201,43,H
molecule_201,44,H
molecule_201,45,H
molecule_201,46,H
molecule_1486,1,C
molecule_1486,2,C
molecule_1486,3,C
molecule_1486,4,C
molecule_1486,5,C
molecule_1486,6,C
molecule_1486,7,C
molecule_1486,8,O
molecule_1486,9,O
molecule_1486,10,C
molecule_1486,11,C
molecule_1486,12,C
molecule_1486,13,C
molecule_1486,14,C
molecule_1486,15,H
molecule_1486,16,H
molecule_1486,17,H
molecule_1486,18,H
molecule_1486,19,H
molecule_1486,20,H
molecule_1486,21,H
molecule_1486,22,H
molecule_1486,23,H
molecule_1486,24,H
molecule_1486,25,H
molecule_1486,26,H
molecule_1486,27,H
molecule_1486,28,H
molecule_1486,29,H
molecule_1486,30,H
molecule_1979,1,C
molecule_1979,2,C
molecule_1979,3,C
molecule_1979,4,C
molecule_1979,5,C
molecule_1979,6,O
molecule_1979,7,C
molecule_1979,8,O
molecule_1979,9,C
molecule_1979,10,C
molecule_1979,11,H
molecule_1979,12,H
molecule_1979,13,H
molecule_1979,14,H
molecule_1979,15,H
molecule_1979,16,H
molecule_1979,17,H
molecule_1979,18,H
molecule_1979,19,H
molecule_1979,20,H
molecule_1979,21,H
molecule_1979,22,H
molecule_1979,23,H
molecule_1979,24,H
molecule_1979,25,H
molecule_1979,26,H
molecule_1979,27,H
molecule_1979,28,H
molecule_909,1,C
molecule_909,2,C
molecule_909,3,C
molecule_909,4,C
molecule_909,5,C
molecule_909,6,C
molecule_909,7,C
molecule_909,8,C
molecule_909,9,C
molecule_909,10,C
molecule_909,11,C
molecule_909,12,C
molecule_909,13,C
molecule_909,14,C
molecule_909,15,C
molecule_909,16,C
molecule_909,17,C
molecule_909,18,C
molecule_909,19,C
molecule_909,20,C
molecule_909,21,C
molecule_909,22,C
molecule_909,23,C
molecule_909,24,C
molecule_909,25,H
molecule_909,26,H
molecule_909,27,H
molecule_909,28,H
molecule_909,29,H
molecule_909,30,H
molecule_909,31,H
molecule_909,32,H
molecule_909,33,H
molecule_909,34,H
molecule_909,35,H
molecule_909,36,H
molecule_909,37,H
molecule_909,38,H
molecule_909,39,H
molecule_909,40,H
molecule_909,41,H
molecule_909,42,H
molecule_2047,1,C
molecule_2047,2,C
molecule_2047,3,C
molecule_2047,4,C
molecule_2047,5,C
molecule_2047,6,C
molecule_2047,7,C
molecule_2047,8,C
molecule_2047,9,C
molecule_2047,10,C
molecule_2047,11,C
molecule_2047,12,C
molecule_2047,13,C
molecule_2047,14,C
molecule_2047,15,C
molecule_2047,16,C
molecule_2047,17,C
molecule_2047,18,C
molecule_2047,19,C
molecule_2047,20,C
molecule_2047,21,C
molecule_2047,22,H
molecule_2047,23,H
molecule_2047,24,H
molecule_2047,25,H
molecule_2047,26,H
molecule_2047,27,H
molecule_2047,28,H
molecule_2047,29,H
molecule_2047,30,H
molecule_2047,31,H
molecule_2047,32,H
molecule_2047,33,H
molecule_2047,34,H
molecule_2047,35,H
molecule_832,1,C
molecule_832,2,C
molecule_832,3,C
molecule_832,4,O
molecule_832,5,O
molecule_832,6,H
molecule_832,7,H
molecule_832,8,H
molecule_832,9,H
molecule_461,1,C
molecule_461,2,C
molecule_461,3,C
molecule_461,4,C
molecule_461,5,C
molecule_461,6,C
molecule_461,7,C
molecule_461,8,Br
molecule_461,9,O
molecule_461,10,O
molecule_461,11,C
molecule_461,12,Br
molecule_461,13,O
molecule_461,14,Br
molecule_461,15,Br
molecule_2057,1,C
molecule_2057,2,N
molecule_2057,3,O
molecule_2057,4,C
molecule_2057,5,C
molecule_2057,6,C
molecule_2057,7,C
molecule_2057,8,C
molecule_2057,9,C
molecule_2057,10,N
molecule_2057,11,O
molecule_2057,12,C
molecule_2057,13,O
molecule_2057,14,C
molecule_2057,15,C
molecule_2057,16,O
molecule_2057,17,O
molecule_2057,18,O
molecule_2057,19,H
molecule_2057,20,H
molecule_2057,21,H
molecule_2057,22,H
molecule_2057,23,H
molecule_2057,24,H
molecule_2057,25,H
molecule_2057,26,H
molecule_2057,27,H
molecule_2057,28,H
molecule_2057,29,H
molecule_2057,30,H
molecule_2057,31,H
molecule_2057,32,H
molecule_1515,1,C
molecule_1515,2,C
molecule_1515,3,C
molecule_1515,4,O
molecule_1515,5,C
molecule_1515,6,C
molecule_1515,7,O
molecule_1515,8,H
molecule_1515,9,H
molecule_1515,10,H
molecule_1515,11,H
molecule_1515,12,H
molecule_1515,13,H
molecule_1515,14,H
molecule_1515,15,H
molecule_636,1,C
molecule_636,2,C
molecule_636,3,C
molecule_636,4,C
molecule_636,5,C
molecule_636,6,C
molecule_636,7,C
molecule_636,8,C
molecule_636,9,C
molecule_636,10,C
molecule_636,11,C
molecule_636,12,C
molecule_636,13,C
molecule_636,14,C
molecule_636,15,C
molecule_636,16,C
molecule_636,17,C
molecule_636,18,C
molecule_636,19,C
molecule_636,20,C
molecule_636,21,C
molecule_636,22,C
molecule_636,23,H
molecule_636,24,H
molecule_636,25,H
molecule_636,26,H
molecule_636,27,H
molecule_636,28,H
molecule_636,29,H
molecule_636,30,H
molecule_636,31,H
molecule_636,32,H
molecule_636,33,H
molecule_636,34,H
molecule_636,35,H
molecule_636,36,H
molecule_1798,1,C
molecule_1798,2,C
molecule_1798,3,C
molecule_1798,4,C
molecule_1798,5,C
molecule_1798,6,C
molecule_1798,7,C
molecule_1798,8,C
molecule_1798,9,C
molecule_1798,10,C
molecule_1798,11,H
molecule_1798,12,H
molecule_1798,13,H
molecule_1798,14,H
molecule_1798,15,H
molecule_1798,16,H
molecule_1798,17,H
molecule_1798,18,H
molecule_1798,19,H
molecule_1798,20,H
molecule_1798,21,H
molecule_1798,22,H
molecule_1798,23,H
molecule_1798,24,H
molecule_1798,25,H
molecule_1798,26,H
molecule_2306,1,C
molecule_2306,2,F
molecule_2306,3,F
molecule_2306,4,F
molecule_2306,5,C
molecule_2306,6,C
molecule_2306,7,C
molecule_2306,8,Cl
molecule_2306,9,C
molecule_2306,10,C
molecule_2306,11,C
molecule_2306,12,H
molecule_2306,13,H
molecule_2306,14,H
molecule_2306,15,H
molecule_1750,1,C
molecule_1750,2,C
molecule_1750,3,C
molecule_1750,4,C
molecule_1750,5,C
molecule_1750,6,C
molecule_1750,7,C
molecule_1750,8,C
molecule_1750,9,C
molecule_1750,10,N
molecule_1750,11,C
molecule_1750,12,C
molecule_1750,13,C
molecule_1750,14,N
molecule_1750,15,C
molecule_1750,16,O
molecule_1750,17,O
molecule_1750,18,C
molecule_1750,19,N
molecule_1750,20,O
molecule_1750,21,O
molecule_1750,22,O
molecule_1750,23,O
molecule_1750,24,H
molecule_1750,25,H
molecule_1750,26,H
molecule_1750,27,H
molecule_1750,28,H
molecule_1750,29,H
molecule_1750,30,H
molecule_626,1,P
molecule_626,2,O
molecule_626,3,O
molecule_626,4,O
molecule_626,5,O
molecule_626,6,C
molecule_626,7,C
molecule_626,8,C
molecule_626,9,C
molecule_626,10,C
molecule_626,11,C
molecule_626,12,C
molecule_626,13,C
molecule_626,14,C
molecule_626,15,C
molecule_626,16,C
molecule_626,17,C
molecule_626,18,C
molecule_626,19,C
molecule_626,20,C
molecule_626,21,C
molecule_626,22,C
molecule_626,23,C
molecule_626,24,C
molecule_626,25,H
molecule_626,26,H
molecule_626,27,H
molecule_626,28,H
molecule_626,29,H
molecule_626,30,H
molecule_626,31,H
molecule_626,32,H
molecule_626,33,H
molecule_626,34,H
molecule_626,35,H
molecule_626,36,H
molecule_626,37,H
molecule_626,38,H
molecule_626,39,H
molecule_626,40,H
molecule_626,41,H
molecule_486,1,N
molecule_486,2,N
molecule_486,3,C
molecule_486,4,C
molecule_486,5,C
molecule_486,6,C
molecule_486,7,C
molecule_486,8,C
molecule_486,9,C
molecule_486,10,O
molecule_486,11,C
molecule_486,12,C
molecule_486,13,O
molecule_486,14,C
molecule_486,15,C
molecule_486,16,C
molecule_486,17,C
molecule_486,18,C
molecule_486,19,C
molecule_486,20,C
molecule_486,21,C
molecule_486,22,C
molecule_486,23,C
molecule_486,24,H
molecule_486,25,H
molecule_486,26,H
molecule_486,27,H
molecule_486,28,H
molecule_486,29,H
molecule_486,30,H
molecule_486,31,H
molecule_486,32,H
molecule_486,33,H
molecule_486,34,H
molecule_486,35,H
molecule_486,36,H
molecule_486,37,H
molecule_486,38,H
molecule_486,39,H
molecule_486,40,H
molecule_486,41,H
molecule_486,42,H
molecule_486,43,H
molecule_655,1,C
molecule_655,2,O
molecule_655,3,C
molecule_655,4,C
molecule_655,5,C
molecule_655,6,C
molecule_655,7,Cl
molecule_655,8,C
molecule_655,9,C
molecule_655,10,C
molecule_655,11,C
molecule_655,12,C
molecule_655,13,C
molecule_655,14,Cl
molecule_655,15,C
molecule_655,16,N
molecule_655,17,H
molecule_655,18,H
molecule_655,19,H
molecule_655,20,H
molecule_655,21,H
molecule_655,22,H
molecule_655,23,H
molecule_655,24,H
molecule_655,25,H
molecule_688,1,O
molecule_688,2,C
molecule_688,3,C
molecule_688,4,C
molecule_688,5,O
molecule_688,6,C
molecule_688,7,C
molecule_688,8,C
molecule_688,9,O
molecule_688,10,C
molecule_688,11,C
molecule_688,12,O
molecule_688,13,C
molecule_688,14,C
molecule_688,15,O
molecule_688,16,C
molecule_688,17,C
molecule_688,18,O
molecule_688,19,C
molecule_688,20,C
molecule_688,21,H
molecule_688,22,H
molecule_688,23,H
molecule_688,24,H
molecule_688,25,H
molecule_688,26,H
molecule_688,27,H
molecule_688,28,H
molecule_688,29,H
molecule_688,30,H
molecule_688,31,H
molecule_688,32,H
molecule_688,33,H
molecule_688,34,H
molecule_688,35,H
molecule_688,36,H
molecule_688,37,H
molecule_688,38,H
molecule_688,39,H
molecule_688,40,H
molecule_688,41,H
molecule_688,42,H
molecule_1868,1,C
molecule_1868,2,C
molecule_1868,3,N
molecule_1868,4,C
molecule_1868,5,C
molecule_1868,6,C
molecule_1868,7,C
molecule_1868,8,C
molecule_1868,9,C
molecule_1868,10,C
molecule_1868,11,C
molecule_1868,12,C
molecule_1868,13,C
molecule_1868,14,C
molecule_1868,15,C
molecule_1868,16,C
molecule_1868,17,C
molecule_1868,18,H
molecule_1868,19,H
molecule_1868,20,H
molecule_1868,21,H
molecule_1868,22,H
molecule_1868,23,H
molecule_1868,24,H
molecule_1868,25,H
molecule_1868,26,H
molecule_1868,27,H
molecule_1868,28,H
molecule_1868,29,H
molecule_1868,30,H
molecule_1718,1,C
molecule_1718,2,C
molecule_1718,3,C
molecule_1718,4,O
molecule_1718,5,C
molecule_1718,6,N
molecule_1718,7,C
molecule_1718,8,N
molecule_1718,9,C
molecule_1718,10,C
molecule_1718,11,O
molecule_1718,12,O
molecule_1718,13,O
molecule_1718,14,O
molecule_1718,15,N
molecule_1718,16,O
molecule_1718,17,O
molecule_1718,18,H
molecule_1718,19,H
molecule_1718,20,H
molecule_1718,21,H
molecule_1718,22,H
molecule_633,1,C
molecule_633,2,C
molecule_633,3,C
molecule_633,4,C
molecule_633,5,C
molecule_633,6,C
molecule_633,7,C
molecule_633,8,C
molecule_633,9,C
molecule_633,10,O
molecule_633,11,C
molecule_633,12,N
molecule_633,13,C
molecule_633,14,C
molecule_633,15,C
molecule_633,16,C
molecule_633,17,O
molecule_633,18,C
molecule_633,19,O
molecule_633,20,C
molecule_633,21,O
molecule_633,22,C
molecule_633,23,H
molecule_633,24,H
molecule_633,25,H
molecule_633,26,H
molecule_633,27,H
molecule_633,28,H
molecule_633,29,H
molecule_633,30,H
molecule_633,31,H
molecule_633,32,H
molecule_633,33,H
molecule_1066,1,C
molecule_1066,2,C
molecule_1066,3,C
molecule_1066,4,C
molecule_1066,5,C
molecule_1066,6,C
molecule_1066,7,N
molecule_1066,8,C
molecule_1066,9,C
molecule_1066,10,C
molecule_1066,11,C
molecule_1066,12,C
molecule_1066,13,C
molecule_1066,14,C
molecule_1066,15,C
molecule_1066,16,C
molecule_1066,17,C
molecule_1066,18,C
molecule_1066,19,C
molecule_1066,20,C
molecule_1066,21,C
molecule_1066,22,C
molecule_1066,23,H
molecule_1066,24,H
molecule_1066,25,H
molecule_1066,26,H
molecule_1066,27,H
molecule_1066,28,H
molecule_1066,29,H
molecule_1066,30,H
molecule_1066,31,H
molecule_1066,32,H
molecule_1066,33,H
molecule_1066,34,H
molecule_1066,35,H
molecule_1066,36,H
molecule_1066,37,H
molecule_1629,1,C
molecule_1629,2,C
molecule_1629,3,C
molecule_1629,4,C
molecule_1629,5,C
molecule_1629,6,C
molecule_1629,7,C
molecule_1629,8,C
molecule_1629,9,C
molecule_1629,10,C
molecule_1629,11,C
molecule_1629,12,C
molecule_1629,13,C
molecule_1629,14,C
molecule_1629,15,C
molecule_1629,16,N
molecule_1629,17,O
molecule_1629,18,O
molecule_1629,19,C
molecule_1629,20,O
molecule_1629,21,O
molecule_1629,22,H
molecule_1629,23,H
molecule_1629,24,H
molecule_1629,25,H
molecule_1629,26,H
molecule_1629,27,H
molecule_1629,28,H
molecule_2012,1,C
molecule_2012,2,C
molecule_2012,3,C
molecule_2012,4,N
molecule_2012,5,C
molecule_2012,6,N
molecule_2012,7,C
molecule_2012,8,C
molecule_2012,9,C
molecule_2012,10,C
molecule_2012,11,C
molecule_2012,12,O
molecule_2012,13,C
molecule_2012,14,C
molecule_2012,15,C
molecule_2012,16,C
molecule_2012,17,C
molecule_2012,18,C
molecule_2012,19,N
molecule_2012,20,C
molecule_2012,21,C
molecule_2012,22,C
molecule_2012,23,C
molecule_2012,24,H
molecule_2012,25,H
molecule_2012,26,H
molecule_2012,27,H
molecule_2012,28,H
molecule_2012,29,H
molecule_2012,30,H
molecule_2012,31,H
molecule_2012,32,H
molecule_2012,33,H
molecule_2012,34,H
molecule_2012,35,H
molecule_2012,36,H
molecule_2012,37,H
molecule_2012,38,H
molecule_2012,39,H
molecule_2012,40,H
molecule_2012,41,H
molecule_2012,42,H
molecule_2012,43,H
molecule_2012,44,H
molecule_2012,45,H
molecule_2012,46,H
molecule_2012,47,H
molecule_2012,48,H
molecule_2012,49,H
molecule_2012,50,H
molecule_2012,51,H
molecule_2012,52,H
molecule_2129,1,C
molecule_2129,2,C
molecule_2129,3,C
molecule_2129,4,C
molecule_2129,5,C
molecule_2129,6,C
molecule_2129,7,C
molecule_2129,8,C
molecule_2129,9,O
molecule_2129,10,C
molecule_2129,11,Cl
molecule_2129,12,H
molecule_2129,13,H
molecule_2129,14,H
molecule_2129,15,H
molecule_2129,16,H
molecule_2129,17,H
molecule_2129,18,H
molecule_2129,19,H
molecule_2129,20,H
molecule_2319,1,C
molecule_2319,2,C
molecule_2319,3,C
molecule_2319,4,C
molecule_2319,5,C
molecule_2319,6,C
molecule_2319,7,C
molecule_2319,8,C
molecule_2319,9,C
molecule_2319,10,C
molecule_2319,11,C
molecule_2319,12,Br
molecule_2319,13,C
molecule_2319,14,H
molecule_2319,15,H
molecule_2319,16,H
molecule_2319,17,H
molecule_2319,18,H
molecule_2319,19,H
molecule_2319,20,H
molecule_2319,21,H
molecule_2319,22,H
molecule_685,1,C
molecule_685,2,C
molecule_685,3,C
molecule_685,4,C
molecule_685,5,C
molecule_685,6,C
molecule_685,7,C
molecule_685,8,C
molecule_685,9,C
molecule_685,10,C
molecule_685,11,C
molecule_685,12,C
molecule_685,13,C
molecule_685,14,C
molecule_685,15,C
molecule_685,16,C
molecule_685,17,N
molecule_685,18,C
molecule_685,19,C
molecule_685,20,C
molecule_685,21,O
molecule_685,22,O
molecule_685,23,C
molecule_685,24,H
molecule_685,25,H
molecule_685,26,H
molecule_685,27,H
molecule_685,28,H
molecule_685,29,H
molecule_685,30,H
molecule_685,31,H
molecule_685,32,H
molecule_685,33,H
molecule_685,34,H
molecule_1667,1,C
molecule_1667,2,C
molecule_1667,3,C
molecule_1667,4,C
molecule_1667,5,Cl
molecule_1667,6,Cl
molecule_1667,7,Cl
molecule_1667,8,Cl
molecule_1667,9,O
molecule_1667,10,H
molecule_1667,11,H
molecule_1978,1,C
molecule_1978,2,C
molecule_1978,3,C
molecule_1978,4,C
molecule_1978,5,C
molecule_1978,6,C
molecule_1978,7,C
molecule_1978,8,N
molecule_1978,9,C
molecule_1978,10,C
molecule_1978,11,C
molecule_1978,12,C
molecule_1978,13,O
molecule_1978,14,C
molecule_1978,15,H
molecule_1978,16,H
molecule_1978,17,H
molecule_1978,18,H
molecule_1978,19,H
molecule_1978,20,H
molecule_1978,21,H
molecule_1978,22,H
molecule_1978,23,H
molecule_1978,24,H
molecule_1978,25,H
molecule_2144,1,C
molecule_2144,2,C
molecule_2144,3,C
molecule_2144,4,C
molecule_2144,5,C
molecule_2144,6,C
molecule_2144,7,C
molecule_2144,8,C
molecule_2144,9,C
molecule_2144,10,C
molecule_2144,11,Cl
molecule_2144,12,C
molecule_2144,13,C
molecule_2144,14,C
molecule_2144,15,C
molecule_2144,16,C
molecule_2144,17,C
molecule_2144,18,C
molecule_2144,19,C
molecule_2144,20,H
molecule_2144,21,H
molecule_2144,22,H
molecule_2144,23,H
molecule_2144,24,H
molecule_2144,25,H
molecule_2144,26,H
molecule_2144,27,H
molecule_2144,28,H
molecule_2144,29,H
molecule_2144,30,H
molecule_647,1,O
molecule_647,2,C
molecule_647,3,C
molecule_647,4,C
molecule_647,5,C
molecule_647,6,O
molecule_647,7,O
molecule_647,8,H
molecule_647,9,H
molecule_647,10,H
molecule_647,11,H
molecule_647,12,H
molecule_647,13,H
molecule_647,14,H
molecule_647,15,H
molecule_647,16,H
molecule_647,17,H
molecule_1755,1,C
molecule_1755,2,N
molecule_1755,3,C
molecule_1755,4,C
molecule_1755,5,C
molecule_1755,6,C
molecule_1755,7,C
molecule_1755,8,C
molecule_1755,9,C
molecule_1755,10,C
molecule_1755,11,O
molecule_1755,12,C
molecule_1755,13,N
molecule_1755,14,C
molecule_1755,15,C
molecule_1755,16,C
molecule_1755,17,O
molecule_1755,18,C
molecule_1755,19,H
molecule_1755,20,H
molecule_1755,21,H
molecule_1755,22,H
molecule_1755,23,H
molecule_1755,24,H
molecule_1755,25,H
molecule_1755,26,H
molecule_1755,27,H
molecule_1755,28,H
molecule_1755,29,H
molecule_1755,30,H
molecule_1755,31,H
molecule_1755,32,H
molecule_1755,33,H
molecule_1755,34,H
molecule_1755,35,H
molecule_1755,36,H
molecule_1921,1,C
molecule_1921,2,C
molecule_1921,3,C
molecule_1921,4,C
molecule_1921,5,C
molecule_1921,6,N
molecule_1921,7,C
molecule_1921,8,C
molecule_1921,9,Cl
molecule_1921,10,H
molecule_1921,11,H
molecule_1921,12,H
molecule_1921,13,H
molecule_1921,14,H
molecule_1921,15,H
molecule_1921,16,H
molecule_1921,17,H
molecule_1921,18,H
molecule_1921,19,H
molecule_1143,1,C
molecule_1143,2,N
molecule_1143,3,N
molecule_1143,4,O
molecule_1143,5,C
molecule_1143,6,C
molecule_1143,7,C
molecule_1143,8,C
molecule_1143,9,C
molecule_1143,10,H
molecule_1143,11,H
molecule_1143,12,H
molecule_1143,13,H
molecule_1143,14,H
molecule_1143,15,H
molecule_1143,16,H
molecule_1143,17,H
molecule_1143,18,H
molecule_1143,19,H
molecule_1143,20,H
molecule_1143,21,H
molecule_1110,1,C
molecule_1110,2,C
molecule_1110,3,C
molecule_1110,4,C
molecule_1110,5,C
molecule_1110,6,N
molecule_1110,7,C
molecule_1110,8,C
molecule_1110,9,C
molecule_1110,10,C
molecule_1110,11,C
molecule_1110,12,C
molecule_1110,13,C
molecule_1110,14,O
molecule_1110,15,H
molecule_1110,16,H
molecule_1110,17,H
molecule_1110,18,H
molecule_1110,19,H
molecule_1110,20,H
molecule_1110,21,H
molecule_1110,22,H
molecule_1110,23,H
molecule_1110,24,H
molecule_1110,25,H
molecule_1110,26,H
molecule_1110,27,H
molecule_1110,28,H
molecule_1110,29,H
molecule_484,1,C
molecule_484,2,C
molecule_484,3,C
molecule_484,4,C
molecule_484,5,C
molecule_484,6,C
molecule_484,7,C
molecule_484,8,C
molecule_484,9,Br
molecule_484,10,C
molecule_484,11,O
molecule_484,12,H
molecule_484,13,H
molecule_484,14,H
molecule_484,15,H
molecule_484,16,H
molecule_484,17,H
molecule_484,18,H
molecule_436,1,C
molecule_436,2,C
molecule_436,3,C
molecule_436,4,N
molecule_436,5,C
molecule_436,6,N
molecule_436,7,C
molecule_436,8,O
molecule_436,9,O
molecule_436,10,C
molecule_436,11,O
molecule_436,12,O
molecule_436,13,H
molecule_436,14,H
molecule_436,15,H
molecule_436,16,H
molecule_416,1,C
molecule_416,2,C
molecule_416,3,C
molecule_416,4,N
molecule_416,5,C
molecule_416,6,C
molecule_416,7,N
molecule_416,8,O
molecule_416,9,O
molecule_416,10,C
molecule_416,11,N
molecule_416,12,Cl
molecule_416,13,O
molecule_416,14,O
molecule_416,15,H
molecule_416,16,H
molecule_416,17,H
molecule_416,18,H
molecule_1880,1,C
molecule_1880,2,C
molecule_1880,3,N
molecule_1880,4,C
molecule_1880,5,C
molecule_1880,6,C
molecule_1880,7,C
molecule_1880,8,C
molecule_1880,9,C
molecule_1880,10,O
molecule_1880,11,C
molecule_1880,12,H
molecule_1880,13,H
molecule_1880,14,H
molecule_1880,15,H
molecule_1880,16,H
molecule_1880,17,H
molecule_1880,18,H
molecule_495,1,C
molecule_495,2,C
molecule_495,3,N
molecule_495,4,N
molecule_495,5,C
molecule_495,6,C
molecule_495,7,C
molecule_495,8,C
molecule_495,9,N
molecule_495,10,N
molecule_495,11,C
molecule_495,12,C
molecule_495,13,C
molecule_495,14,C
molecule_495,15,N
molecule_495,16,N
molecule_495,17,H
molecule_495,18,H
molecule_495,19,H
molecule_495,20,H
molecule_495,21,H
molecule_495,22,H
molecule_495,23,H
molecule_495,24,H
molecule_495,25,H
molecule_495,26,H
molecule_495,27,H
molecule_495,28,H
molecule_495,29,H
molecule_495,30,H
molecule_495,31,H
molecule_495,32,H
molecule_495,33,H
molecule_495,34,H
molecule_495,35,H
molecule_495,36,H
molecule_495,37,H
molecule_495,38,H
molecule_495,39,H
molecule_495,40,H
molecule_495,41,H
molecule_495,42,H
molecule_495,43,H
molecule_495,44,H
molecule_345,1,C
molecule_345,2,C
molecule_345,3,N
molecule_345,4,C
molecule_345,5,C
molecule_345,6,N
molecule_345,7,O
molecule_345,8,C
molecule_345,9,C
molecule_345,10,C
molecule_345,11,C
molecule_345,12,O
molecule_345,13,C
molecule_345,14,C
molecule_345,15,N
molecule_345,16,C
molecule_345,17,C
molecule_345,18,H
molecule_345,19,H
molecule_345,20,H
molecule_345,21,H
molecule_345,22,H
molecule_345,23,H
molecule_345,24,H
molecule_345,25,H
molecule_345,26,H
molecule_345,27,H
molecule_345,28,H
molecule_345,29,H
molecule_345,30,H
molecule_345,31,H
molecule_345,32,H
molecule_345,33,H
molecule_345,34,H
molecule_345,35,H
molecule_345,36,H
molecule_554,1,C
molecule_554,2,C
molecule_554,3,C
