g_id,src,dst,label
10841,_7,_8,i
10841,_8,_9,i
10841,_5,_10,i
10841,_4,_11,i
10841,_5,_6,i
10841,_9,_10,i
1080,_1,_2,i
1080,_1,_3,i
1080,_3,_4,i
1080,_3,_5,i
1080,_4,_6,i
1080,_4,_7,i
1080,_5,_8,i
1080,_7,_9,i
1080,_8,_10,i
1080,_8,_9,i
21147,_1,_2,a
21147,_2,_3,a
21147,_3,_4,a
21147,_4,_5,a
21147,_2,_6,a
21147,_5,_7,a
21147,_6,_8,a
21147,_7,_9,a
21147,_5,_10,a
21147,_10,_11,a
21147,_11,_12,a
21147,_12,_13,a
21147,_10,_14,a
21147,_12,_15,a
21147,_15,_16,a
21147,_17,_18,a
21147,_17,_19,a
21147,_17,_20,a
21147,_17,_21,a
21147,_19,_22,a
21147,_20,_23,a
21147,_6,_7,a
21147,_13,_14,a
2275,_1,_2,i
2275,_1,_3,i
2275,_3,_4,i
2275,_3,_5,i
2275,_4,_6,i
2275,_5,_7,i
2275,_6,_8,i
2275,_6,_9,i
2275,_9,_10,i
2275,_7,_9,i
23404,_2,_3,a
23404,_2,_4,a
23404,_1,_5,a
23404,_1,_6,a
23404,_6,_7,a
23404,_2,_8,a
23404,_5,_9,a
23404,_4,_10,a
23404,_10,_11,a
23404,_11,_12,a
23404,_12,_13,a
23404,_13,_14,a
23404,_10,_15,a
23404,_13,_16,a
23404,_17,_18,a
23404,_18,_19,a
23404,_12,_20,a
23404,_16,_21,a
23404,_5,_8,a
23404,_7,_8,a
23404,_14,_15,a
23404,_17,_20,a
31511,_1,_2,a
31511,_2,_3,a
31511,_1,_5,a
31511,_6,_7,a
31511,_7,_8,a
31511,_8,_9,a
31511,_2,_10,a
31511,_4,_11,a
31511,_3,_12,a
31511,_3,_13,a
31511,_5,_14,a
31511,_7,_15,a
31511,_15,_16,a
31511,_16,_17,a
31511,_8,_18,a
31511,_18,_19,a
31511,_19,_20,a
31511,_20,_21,a
31511,_20,_22,a
31511,_22,_23,a
31511,_23,_24,a
31511,_24,_25,a
31511,_25,_26,a
31511,_26,_27,a
31511,_27,_28,a
31511,_28,_29,a
31511,_29,_30,a
31511,_30,_31,a
31511,_31,_32,a
31511,_32,_33,a
31511,_4,_5,a
31511,_9,_10,a
31511,_6,_10,a
31511,_4,_13,a
20691,_1,_2,i
20691,_2,_3,i
20691,_3,_4,i
20691,_4,_5,i
20691,_5,_6,i
20691,_6,_7,i
20691,_7,_8,i
20691,_4,_9,i
20691,_8,_9,i
35059,_1,_2,i
35059,_2,_3,i
35059,_1,_4,i
35059,_1,_5,i
35059,_5,_6,i
35059,_5,_7,i
35059,_5,_8,i
35059,_2,_9,i
18330,_1,_2,i
18330,_2,_3,i
18330,_2,_4,i
18330,_5,_6,i
18330,_6,_7,i
18330,_7,_8,i
18330,_8,_9,i
18330,_4,_10,i
18330,_4,_12,i
18330,_9,_10,i
18330,_5,_10,i
18330,_11,_12,i
5650,_1,_2,i
5650,_1,_3,i
5650,_1,_4,i
5650,_2,_5,i
5650,_2,_6,i
5650,_4,_7,i
5650,_4,_8,i
5650,_7,_9,i
5650,_8,_10,i
5650,_10,_11,i
5650,_9,_10,i
35217,_1,_2,i
35217,_2,_3,i
35217,_3,_4,i
35217,_1,_5,i
35217,_5,_6,i
35217,_6,_7,i
35217,_7,_8,i
35217,_8,_9,i
35217,_3,_10,i
35217,_4,_5,i
1712,_1,_2,i
1712,_1,_3,i
1712,_1,_4,i
1712,_2,_5,i
1712,_3,_6,i
1712,_3,_7,i
1712,_5,_8,i
1712,_8,_9,i
1712,_8,_10,i
2554,_1,_2,a
2554,_1,_3,a
2554,_1,_4,a
2554,_2,_5,a
2554,_4,_6,a
2554,_4,_7,a
2554,_5,_8,a
2554,_5,_9,a
2554,_6,_10,a
2554,_6,_11,a
2554,_7,_12,a
2554,_8,_13,a
2554,_9,_14,a
2554,_9,_15,a
2554,_10,_16,a
2554,_10,_17,a
2554,_11,_18,a
2554,_13,_19,a
2554,_13,_20,a
2554,_19,_21,a
2554,_20,_22,a
2554,_21,_23,a
2554,_21,_24,a
2554,_23,_25,a
2554,_25,_26,a
2554,_25,_27,a
2554,_25,_28,a
2554,_26,_29,a
2554,_27,_30,a
2554,_29,_31,a
2554,_30,_32,a
2554,_31,_33,a
2554,_32,_34,a
2554,_12,_18,a
2554,_22,_24,a
1440,_1,_2,i
1440,_1,_3,i
1440,_2,_4,i
1440,_3,_5,i
1440,_4,_6,i
1440,_4,_7,i
1440,_5,_8,i
1440,_5,_9,i
13653,_1,_2,a
13653,_2,_3,a
13653,_3,_4,a
13653,_4,_5,a
13653,_1,_6,a
13653,_6,_7,a
13653,_5,_8,a
13653,_3,_9,a
13653,_9,_10,a
13653,_5,_6,a
12268,_1,_2,i
12268,_2,_3,i
12268,_3,_4,i
12268,_4,_5,i
12268,_1,_6,i
12268,_6,_7,i
12268,_7,_8,i
12268,_1,_9,i
12268,_7,_10,i
12268,_5,_11,i
12268,_3,_12,i
12268,_5,_6,i
12268,_8,_9,i
5321,_1,_2,i
5321,_2,_3,i
5321,_2,_4,i
5321,_2,_5,i
5321,_4,_6,i
5321,_5,_7,i
5321,_6,_8,i
5321,_8,_9,i
5321,_8,_10,i
5321,_7,_8,i
907,_1,_2,i
907,_2,_3,i
907,_2,_4,i
907,_3,_5,i
907,_3,_6,i
907,_4,_7,i
907,_6,_8,i
907,_7,_9,i
907,_7,_8,i
6964,_1,_2,i
6964,_2,_3,i
6964,_2,_4,i
6964,_3,_5,i
6964,_4,_6,i
6964,_5,_7,i
6964,_5,_8,i
6964,_7,_9,i
6964,_8,_10,i
6964,_6,_7,i
6964,_9,_10,i
9345,_1,_2,i
9345,_2,_3,i
9345,_2,_4,i
9345,_3,_5,i
9345,_3,_6,i
9345,_3,_7,i
9345,_4,_8,i
9345,_7,_9,i
9345,_8,_10,i
9345,_5,_6,i
9345,_8,_9,i
37747,_2,_3,i
37747,_1,_4,i
37747,_4,_5,i
37747,_1,_6,i
37747,_5,_7,i
37747,_3,_8,i
37747,_5,_9,i
37747,_3,_4,i
37747,_6,_7,i
37077,_1,_2,i
37077,_2,_3,i
37077,_3,_4,i
37077,_1,_5,i
37077,_4,_6,i
37077,_1,_7,i
37077,_7,_8,i
37077,_2,_9,i
37077,_6,_10,i
37077,_6,_11,i
37077,_4,_5,i
16049,_1,_2,i
16049,_2,_3,i
16049,_2,_4,i
16049,_4,_5,i
16049,_4,_6,i
16049,_6,_7,i
16049,_6,_8,i
16049,_8,_9,i
16049,_8,_10,i
16049,_1,_11,i
16049,_1,_12,i
1955,_1,_2,i
1955,_2,_3,i
1955,_2,_4,i
1955,_3,_5,i
1955,_4,_6,i
1955,_5,_7,i
1955,_5,_8,i
1955,_7,_9,i
1955,_8,_10,i
1955,_9,_11,i
1955,_10,_12,i
1955,_6,_7,i
1955,_10,_11,i
45,_1,_2,i
45,_1,_3,i
45,_1,_4,i
45,_2,_5,i
45,_2,_6,i
45,_3,_7,i
45,_4,_8,i
45,_6,_9,i
45,_5,_7,i
45,_8,_9,i
26527,_1,_2,i
26527,_2,_3,i
26527,_3,_4,i
26527,_1,_5,i
26527,_5,_6,i
26527,_4,_7,i
26527,_7,_8,i
26527,_2,_9,i
26527,_9,_10,i
26527,_10,_11,i
26527,_4,_5,i
22636,_1,_2,i
22636,_2,_3,i
22636,_3,_4,i
22636,_1,_5,i
22636,_3,_6,i
22636,_3,_7,i
22636,_5,_8,i
22636,_4,_5,i
12743,_1,_2,i
12743,_2,_3,i
12743,_1,_4,i
12743,_4,_5,i
12743,_3,_6,i
12743,_3,_7,i
12743,_5,_8,i
12743,_8,_9,i
12743,_8,_10,i
12743,_1,_11,i
12743,_5,_6,i
12743,_4,_7,i
12743,_6,_11,i
1486,_1,_2,i
1486,_1,_3,i
1486,_2,_4,i
1486,_3,_5,i
1486,_3,_6,i
1486,_5,_7,i
1486,_5,_8,i
1486,_6,_9,i
1486,_6,_10,i
1486,_8,_10,i
34416,_1,_2,i
34416,_1,_3,i
34416,_1,_4,i
34416,_1,_5,i
34416,_5,_6,i
34416,_5,_7,i
34416,_7,_8,i
34416,_8,_9,i
34416,_2,_3,i
21686,_1,_2,a
21686,_1,_3,a
21686,_1,_4,a
21686,_4,_5,a
21686,_5,_6,a
21686,_5,_7,a
21686,_7,_8,a
21686,_6,_9,a
21686,_3,_10,a
21686,_10,_11,a
21686,_11,_12,a
21686,_12,_13,a
21686,_10,_14,a
21686,_9,_15,a
21686,_12,_16,a
21686,_8,_17,a
21686,_17,_18,a
21686,_13,_19,a
21686,_19,_20,a
21686,_19,_21,a
21686,_21,_22,a
21686,_22,_23,a
21686,_23,_24,a
21686,_24,_25,a
21686,_22,_26,a
21686,_25,_27,a
21686,_27,_28,a
21686,_27,_29,a
21686,_29,_30,a
21686,_30,_31,a
21686,_31,_32,a
21686,_32,_33,a
21686,_33,_34,a
21686,_30,_35,a
21686,_32,_36,a
21686,_36,_37,a
21686,_37,_38,a
21686,_33,_39,a
21686,_36,_40,a
21686,_40,_41,a
21686,_40,_42,a
21686,_40,_43,a
21686,_17,_44,a
21686,_44,_45,a
21686,_45,_46,a
21686,_46,_47,a
21686,_47,_48,a
21686,_45,_49,a
21686,_48,_50,a
21686,_50,_51,a
21686,_50,_52,a
21686,_52,_53,a
21686,_53,_54,a
21686,_54,_55,a
21686,_55,_56,a
21686,_56,_57,a
21686,_53,_58,a
21686,_55,_59,a
21686,_59,_60,a
21686,_60,_61,a
21686,_56,_62,a
21686,_59,_63,a
21686,_63,_64,a
21686,_63,_65,a
21686,_63,_66,a
21686,_38,_67,a
21686,_67,_68,a
21686,_67,_69,a
21686,_67,_70,a
21686,_61,_71,a
21686,_71,_72,a
21686,_71,_73,a
21686,_71,_74,a
21686,_24,_76,a
21686,_47,_77,a
21686,_8,_9,a
21686,_13,_14,a
21686,_25,_26,a
21686,_34,_35,a
21686,_38,_39,a
21686,_48,_49,a
21686,_57,_58,a
21686,_61,_62,a
12095,_1,_2,a
12095,_2,_3,a
12095,_3,_4,a
12095,_4,_5,a
12095,_1,_6,a
12095,_6,_7,a
12095,_7,_8,a
12095,_7,_9,a
12095,_9,_10,a
12095,_10,_11,a
12095,_11,_12,a
12095,_12,_13,a
12095,_13,_14,a
12095,_10,_15,a
12095,_14,_16,a
12095,_16,_17,a
12095,_16,_18,a
12095,_18,_19,a
12095,_19,_20,a
12095,_19,_21,a
12095,_13,_22,a
12095,_5,_23,a
12095,_23,_24,a
12095,_5,_6,a
12095,_14,_15,a
1641,_1,_2,i
1641,_1,_3,i
1641,_2,_4,i
1641,_2,_5,i
1641,_2,_6,i
1641,_3,_7,i
1641,_7,_8,i
1641,_7,_9,i
33704,_1,_2,i
33704,_1,_3,i
33704,_4,_7,i
33704,_6,_8,i
33704,_6,_9,i
33704,_5,_10,i
33704,_5,_11,i
33704,_4,_5,i
33704,_6,_7,i
22767,_1,_2,i
22767,_2,_3,i
22767,_3,_4,i
22767,_1,_5,i
22767,_4,_6,i
22767,_6,_7,i
22767,_5,_8,i
22767,_4,_5,i
22767,_7,_8,i
41803,_1,_2,a
41803,_1,_7,a
41803,_1,_8,a
41803,_2,_3,a
41803,_2,_11,a
41803,_3,_4,a
41803,_3,_12,a
41803,_4,_5,a
41803,_4,_9,a
41803,_5,_6,a
41803,_5,_8,a
41803,_9,_10,a
41803,_11,_19,a
41803,_12,_13,a
41803,_13,_14,a
41803,_13,_18,a
41803,_14,_15,a
41803,_15,_16,a
41803,_16,_17,a
41803,_17,_18,a
41803,_19,_20,a
41803,_20,_21,a
41803,_21,_22,a
41803,_22,_23,a
14283,_1,_2,i
14283,_1,_4,i
14283,_4,_5,i
14283,_5,_6,i
14283,_3,_7,i
14283,_3,_8,i
14283,_8,_9,i
14283,_5,_10,i
14283,_7,_11,i
14283,_2,_12,i
14283,_6,_7,i
14283,_4,_8,i
14283,_3,_12,i
28437,_1,_2,i
28437,_2,_3,i
28437,_3,_4,i
28437,_4,_5,i
28437,_2,_6,i
28437,_6,_7,i
28437,_7,_9,i
28437,_5,_6,i
28437,_8,_9,i
19274,_1,_2,a
19274,_1,_6,a
19274,_1,_7,a
19274,_2,_3,a
19274,_2,_11,a
19274,_3,_4,a
19274,_3,_13,a
19274,_4,_5,a
19274,_5,_14,a
19274,_5,_6,a
19274,_7,_8,a
19274,_7,_9,a
19274,_9,_10,a
19274,_11,_12,a
19274,_14,_15,a
19274,_14,_16,a
19274,_15,_29,a
19274,_16,_17,a
19274,_16,_21,a
19274,_17,_18,a
19274,_18,_19,a
19274,_18,_28,a
19274,_19,_20,a
19274,_19,_23,a
19274,_20,_24,a
19274,_20,_21,a
19274,_22,_23,a
19274,_24,_25,a
19274,_24,_26,a
19274,_26,_27,a
19274,_29,_30,a
19274,_30,_31,a
19274,_31,_32,a
19274,_32,_33,a
22528,_1,_2,a
22528,_2,_3,a
22528,_3,_4,a
22528,_1,_5,a
22528,_1,_6,a
22528,_6,_7,a
22528,_4,_8,a
22528,_8,_9,a
22528,_9,_10,a
22528,_10,_11,a
22528,_11,_12,a
22528,_11,_13,a
22528,_13,_14,a
22528,_9,_15,a
22528,_8,_16,a
22528,_16,_17,a
22528,_13,_18,a
22528,_2,_19,a
22528,_17,_20,a
22528,_4,_5,a
22528,_13,_16,a
426,_1,_2,i
426,_1,_3,i
426,_1,_4,i
426,_1,_5,i
426,_2,_6,i
6757,_1,_2,i
6757,_1,_3,i
6757,_3,_4,i
6757,_3,_5,i
6757,_4,_6,i
6757,_4,_7,i
6757,_5,_8,i
6757,_7,_9,i
6757,_8,_9,i
11819,_1,_2,i
11819,_2,_3,i
11819,_3,_4,i
11819,_4,_5,i
11819,_1,_6,i
11819,_6,_7,i
11819,_7,_8,i
11819,_8,_9,i
11819,_9,_10,i
11819,_5,_11,i
11819,_8,_12,i
11819,_5,_6,i
11819,_10,_11,i
2009,_1,_2,a
2009,_2,_3,a
2009,_2,_4,a
2009,_3,_5,a
2009,_3,_6,a
2009,_4,_7,a
2009,_4,_8,a
2009,_5,_9,a
2009,_5,_10,a
2009,_6,_11,a
2009,_7,_12,a
2009,_8,_13,a
2009,_10,_14,a
2009,_12,_15,a
2009,_13,_16,a
2009,_13,_17,a
2009,_13,_18,a
2009,_14,_19,a
2009,_15,_20,a
2009,_15,_21,a
2009,_19,_22,a
2009,_20,_23,a
2009,_21,_24,a
2009,_21,_25,a
2009,_22,_26,a
2009,_22,_27,a
2009,_23,_28,a
2009,_23,_29,a
2009,_26,_30,a
2009,_28,_31,a
2009,_29,_32,a
2009,_30,_33,a
2009,_30,_34,a
2009,_33,_35,a
2009,_34,_36,a
2009,_35,_37,a
2009,_35,_38,a
2009,_37,_39,a
2009,_38,_40,a
2009,_39,_41,a
2009,_39,_42,a
2009,_40,_43,a
2009,_42,_44,a
2009,_43,_45,a
2009,_43,_46,a
2009,_43,_47,a
2009,_44,_48,a
2009,_48,_49,a
2009,_49,_50,a
2009,_49,_51,a
2009,_50,_52,a
2009,_51,_53,a
2009,_52,_54,a
2009,_52,_55,a
2009,_54,_56,a
2009,_55,_57,a
2009,_56,_58,a
2009,_58,_59,a
2009,_59,_60,a
2009,_59,_61,a
2009,_59,_62,a
2009,_8,_9,a
2009,_11,_14,a
2009,_25,_29,a
2009,_36,_37,a
2009,_40,_42,a
2009,_53,_54,a
2009,_57,_58,a
2099,_1,_2,i
2099,_2,_3,i
2099,_2,_4,i
2099,_3,_5,i
2099,_3,_6,i
2099,_4,_7,i
2099,_4,_8,i
2099,_5,_9,i
2099,_5,_10,i
2099,_6,_11,i
2099,_10,_12,i
2099,_8,_9,i
2099,_11,_12,i
21378,_1,_2,a
21378,_2,_3,a
21378,_3,_4,a
21378,_4,_5,a
21378,_1,_6,a
21378,_5,_7,a
21378,_2,_8,a
21378,_8,_9,a
21378,_9,_10,a
21378,_11,_12,a
21378,_9,_13,a
21378,_13,_14,a
21378,_11,_15,a
21378,_12,_16,a
21378,_4,_17,a
21378,_17,_18,a
21378,_18,_19,a
21378,_19,_20,a
21378,_19,_21,a
21378,_19,_22,a
21378,_5,_6,a
21378,_12,_13,a
21378,_14,_15,a
2955,_1,_2,a
2955,_2,_3,a
2955,_2,_4,a
2955,_3,_5,a
2955,_3,_6,a
2955,_4,_7,a
2955,_4,_8,a
2955,_5,_9,a
2955,_5,_10,a
2955,_6,_11,a
2955,_7,_12,a
2955,_8,_13,a
2955,_10,_14,a
2955,_12,_15,a
2955,_13,_16,a
2955,_13,_17,a
2955,_13,_18,a
2955,_14,_19,a
2955,_15,_20,a
2955,_15,_21,a
2955,_19,_22,a
2955,_20,_23,a
2955,_20,_24,a
2955,_21,_25,a
2955,_22,_26,a
2955,_24,_27,a
2955,_26,_28,a
2955,_26,_29,a
2955,_27,_30,a
2955,_28,_31,a
2955,_28,_32,a
2955,_29,_33,a
2955,_30,_34,a
2955,_30,_35,a
2955,_30,_36,a
2955,_32,_37,a
2955,_37,_38,a
2955,_38,_39,a
2955,_39,_40,a
2955,_39,_41,a
2955,_41,_42,a
2955,_41,_43,a
2955,_42,_44,a
2955,_43,_45,a
2955,_44,_46,a
2955,_46,_47,a
2955,_47,_48,a
2955,_48,_49,a
2955,_48,_50,a
2955,_50,_51,a
2955,_50,_52,a
2955,_51,_53,a
2955,_52,_54,a
2955,_53,_55,a
2955,_55,_56,a
2955,_8,_9,a
2955,_11,_14,a
2955,_25,_27,a
2955,_33,_37,a
2955,_45,_46,a
2955,_54,_55,a
17587,_1,_2,i
17587,_2,_3,i
17587,_2,_4,i
17587,_4,_5,i
17587,_1,_6,i
17587,_5,_7,i
17587,_1,_8,i
17587,_8,_9,i
17587,_8,_10,i
17587,_5,_6,i
18080,_1,_2,i
18080,_2,_3,i
18080,_3,_4,i
18080,_4,_5,i
18080,_4,_6,i
18080,_5,_7,i
18080,_2,_8,i
18080,_8,_9,i
18080,_9,_10,i
18080,_10,_11,i
18080,_7,_12,i
18080,_7,_8,i
18080,_10,_12,i
41363,_1,_2,i
41363,_1,_8,i
41363,_1,_9,i
41363,_2,_3,i
41363,_3,_4,i
41363,_4,_5,i
41363,_4,_10,i
41363,_5,_6,i
41363,_5,_9,i
41363,_6,_7,i
41363,_7,_8,i
41363,_8,_11,i
5057,_1,_2,i
5057,_2,_3,i
5057,_2,_4,i
5057,_3,_5,i
5057,_3,_6,i
5057,_3,_7,i
5057,_4,_8,i
5057,_4,_9,i
5057,_7,_10,i
5057,_4,_7,i
18035,_1,_2,i
18035,_2,_3,i
18035,_3,_4,i
18035,_4,_5,i
18035,_1,_6,i
18035,_5,_7,i
18035,_7,_8,i
18035,_8,_9,i
18035,_9,_10,i
18035,_2,_11,i
18035,_5,_6,i
24935,_1,_2,i
24935,_2,_3,i
24935,_3,_4,i
24935,_1,_5,i
24935,_1,_6,i
24935,_1,_7,i
24935,_5,_8,i
24935,_3,_9,i
24935,_8,_10,i
24935,_8,_11,i
24935,_4,_5,i
21866,_1,_3,i
21866,_1,_4,i
21866,_4,_5,i
21866,_2,_6,i
21866,_2,_7,i
21866,_6,_8,i
21866,_3,_9,i
21866,_6,_10,i
21866,_10,_11,i
21866,_1,_12,i
21866,_2,_3,i
21866,_5,_6,i
21866,_8,_9,i
1419,_1,_2,i
1419,_1,_3,i
1419,_1,_4,i
1419,_2,_5,i
1419,_2,_6,i
1419,_3,_7,i
1419,_5,_8,i
1419,_5,_9,i
1419,_7,_10,i
1419,_7,_11,i
22,_1,_2,i
22,_1,_3,i
22,_2,_4,i
22,_2,_5,i
22,_2,_6,i
22,_3,_7,i
22,_7,_8,i
22,_7,_9,i
16180,_1,_2,a
16180,_1,_6,a
16180,_1,_7,a
16180,_2,_3,a
16180,_3,_4,a
16180,_4,_5,a
16180,_5,_6,a
16180,_6,_10,a
16180,_7,_8,a
16180,_7,_9,a
16180,_10,_11,a
16180,_11,_12,a
16180,_12,_13,a
16180,_13,_14,a
16180,_13,_18,a
16180,_14,_15,a
16180,_15,_16,a
16180,_16,_17,a
16180,_16,_23,a
16180,_17,_19,a
16180,_17,_18,a
16180,_19,_20,a
16180,_19,_21,a
16180,_19,_22,a
16180,_23,_24,a
16180,_24,_25,a
16180,_25,_26,a
16180,_25,_30,a
16180,_26,_27,a
16180,_26,_31,a
16180,_27,_28,a
16180,_28,_29,a
16180,_28,_35,a
16180,_29,_30,a
16180,_31,_32,a
16180,_31,_33,a
16180,_31,_34,a
16180,_35,_36,a
16180,_36,_37,a
16180,_37,_38,a
16180,_38,_39,a
16180,_38,_43,a
16180,_39,_40,a
16180,_40,_41,a
16180,_41,_42,a
16180,_42,_43,a
16180,_43,_44,a
16180,_44,_45,a
16180,_44,_46,a
22695,_1,_2,i
22695,_2,_3,i
22695,_3,_4,i
22695,_4,_5,i
22695,_5,_6,i
22695,_1,_7,i
22695,_2,_8,i
22695,_2,_9,i
22695,_7,_10,i
22695,_7,_11,i
22695,_1,_12,i
22695,_6,_7,i
18434,_1,_2,a
18434,_2,_3,a
18434,_3,_4,a
18434,_1,_5,a
18434,_4,_6,a
18434,_6,_7,a
18434,_7,_8,a
18434,_8,_9,a
18434,_9,_10,a
18434,_6,_11,a
18434,_7,_12,a
18434,_9,_13,a
18434,_10,_14,a
18434,_10,_15,a
18434,_11,_16,a
18434,_2,_17,a
18434,_17,_18,a
18434,_1,_19,a
18434,_19,_20,a
18434,_20,_21,a
18434,_16,_22,a
18434,_4,_5,a
18434,_10,_11,a
2866,_1,_2,i
2866,_1,_3,i
2866,_2,_4,i
2866,_2,_5,i
2866,_2,_6,i
2866,_3,_7,i
2866,_3,_8,i
30299,_1,_2,i
30299,_2,_3,i
30299,_1,_4,i
30299,_1,_5,i
30299,_5,_6,i
30299,_2,_7,i
30299,_7,_8,i
30299,_7,_9,i
30299,_3,_4,i
1320,_1,_2,i
1320,_1,_3,i
1320,_1,_4,i
1320,_2,_5,i
1320,_3,_6,i
1320,_5,_7,i
1320,_7,_8,i
1320,_7,_9,i
1320,_8,_10,i
2130,_1,_2,i
2130,_2,_3,i
2130,_2,_4,i
2130,_3,_5,i
2130,_3,_6,i
2130,_4,_7,i
2130,_5,_8,i
2130,_5,_9,i
2130,_6,_10,i
2130,_7,_11,i
2130,_7,_8,i
2130,_9,_10,i
41,_1,_2,i
41,_1,_3,i
41,_1,_4,i
35328,_1,_2,i
35328,_2,_3,i
35328,_3,_4,i
35328,_4,_5,i
35328,_4,_7,i
35328,_5,_8,i
35328,_1,_9,i
35328,_1,_10,i
35328,_3,_11,i
35328,_6,_7,i
35328,_5,_10,i
35328,_6,_11,i
18856,_1,_2,a
18856,_1,_3,a
18856,_3,_4,a
18856,_4,_5,a
18856,_1,_6,a
18856,_5,_7,a
18856,_7,_8,a
18856,_8,_9,a
18856,_4,_10,a
18856,_3,_11,a
18856,_10,_12,a
18856,_12,_13,a
18856,_11,_14,a
18856,_14,_15,a
18856,_13,_16,a
18856,_17,_18,a
18856,_17,_19,a
18856,_9,_20,a
18856,_16,_21,a
18856,_5,_6,a
18856,_9,_10,a
18856,_13,_14,a
18856,_17,_21,a
2445,_1,_2,i
2445,_1,_3,i
2445,_2,_4,i
2445,_3,_5,i
2445,_3,_6,i
2445,_5,_7,i
2445,_6,_8,i
2445,_7,_9,i
2445,_8,_10,i
2445,_9,_11,i
2445,_10,_12,i
2445,_7,_8,i
2445,_11,_12,i
27322,_1,_2,i
27322,_1,_3,i
27322,_2,_4,i
27322,_4,_5,i
27322,_5,_6,i
27322,_6,_7,i
27322,_3,_8,i
27322,_8,_9,i
27322,_3,_10,i
27322,_10,_11,i
27322,_10,_12,i
27322,_2,_3,i
118,_1,_2,i
118,_1,_3,i
118,_2,_4,i
118,_2,_5,i
118,_2,_6,i
118,_3,_7,i
118,_7,_8,i
118,_8,_9,i
12911,_1,_2,i
12911,_2,_3,i
12911,_3,_4,i
12911,_1,_5,i
12911,_5,_6,i
12911,_6,_7,i
12911,_4,_8,i
12911,_3,_9,i
12911,_2,_10,i
12911,_10,_11,i
12911,_4,_5,i
21986,_1,_2,a
21986,_2,_3,a
21986,_3,_4,a
21986,_4,_5,a
21986,_5,_6,a
21986,_2,_7,a
21986,_4,_8,a
21986,_7,_9,a
21986,_7,_10,a
21986,_6,_11,a
21986,_5,_12,a
21986,_12,_13,a
21986,_13,_14,a
21986,_14,_15,a
21986,_12,_16,a
21986,_14,_17,a
21986,_17,_18,a
21986,_15,_19,a
21986,_11,_20,a
21986,_6,_7,a
21986,_15,_16,a
27985,_1,_2,a
27985,_2,_3,a
27985,_3,_4,a
27985,_4,_5,a
27985,_1,_6,a
27985,_2,_7,a
27985,_3,_8,a
27985,_5,_9,a
27985,_6,_10,a
27985,_10,_11,a
27985,_11,_12,a
27985,_12,_13,a
27985,_10,_14,a
27985,_13,_15,a
27985,_12,_16,a
27985,_16,_17,a
27985,_17,_18,a
27985,_18,_19,a
27985,_18,_20,a
27985,_20,_21,a
27985,_21,_22,a
27985,_22,_23,a
27985,_23,_24,a
27985,_24,_25,a
27985,_25,_26,a
27985,_26,_27,a
27985,_27,_28,a
27985,_28,_29,a
27985,_29,_30,a
27985,_30,_31,a
27985,_31,_32,a
27985,_5,_6,a
27985,_13,_14,a
36035,_1,_2,a
36035,_2,_3,a
36035,_3,_4,a
36035,_1,_5,a
36035,_5,_7,a
36035,_7,_8,a
36035,_8,_9,a
36035,_9,_10,a
36035,_6,_11,a
36035,_10,_12,a
36035,_6,_13,a
36035,_9,_14,a
36035,_2,_15,a
36035,_15,_17,a
36035,_16,_18,a
36035,_19,_20,a
36035,_20,_21,a
36035,_20,_22,a
36035,_22,_23,a
36035,_16,_24,a
36035,_19,_25,a
36035,_16,_26,a
36035,_25,_27,a
36035,_27,_28,a
36035,_27,_30,a
36035,_29,_31,a
36035,_31,_32,a
36035,_32,_33,a
36035,_30,_34,a
36035,_28,_35,a
36035,_4,_5,a
36035,_6,_7,a
36035,_10,_13,a
36035,_16,_17,a
36035,_19,_26,a
36035,_29,_30,a
36035,_33,_34,a
36035,_29,_35,a
15750,_1,_2,a
15750,_1,_6,a
15750,_1,_7,a
15750,_2,_3,a
15750,_3,_4,a
15750,_4,_5,a
15750,_4,_11,a
15750,_5,_12,a
15750,_5,_6,a
15750,_6,_10,a
15750,_7,_8,a
15750,_8,_9,a
15750,_8,_24,a
15750,_9,_10,a
15750,_12,_13,a
15750,_13,_14,a
15750,_14,_15,a
15750,_14,_19,a
15750,_15,_16,a
15750,_16,_17,a
15750,_16,_20,a
15750,_17,_18,a
15750,_17,_28,a
15750,_18,_19,a
15750,_20,_21,a
15750,_20,_22,a
15750,_20,_23,a
15750,_24,_25,a
15750,_24,_26,a
15750,_24,_27,a
15750,_28,_56,a
15750,_29,_30,a
15750,_29,_34,a
15750,_29,_35,a
15750,_30,_31,a
15750,_31,_32,a
15750,_32,_33,a
15750,_32,_39,a
15750,_33,_40,a
15750,_33,_34,a
15750,_34,_38,a
15750,_35,_36,a
15750,_36,_37,a
15750,_36,_52,a
15750,_37,_38,a
15750,_40,_41,a
15750,_41,_42,a
15750,_42,_43,a
15750,_42,_47,a
15750,_43,_44,a
15750,_44,_45,a
15750,_44,_48,a
15750,_45,_46,a
15750,_45,_56,a
15750,_46,_47,a
15750,_48,_49,a
15750,_48,_50,a
15750,_48,_51,a
15750,_52,_53,a
15750,_52,_54,a
15750,_52,_55,a
2128,_1,_2,i
2128,_2,_3,i
2128,_2,_4,i
2128,_2,_5,i
2128,_4,_6,i
2128,_4,_7,i
2128,_5,_8,i
2128,_8,_9,i
2128,_7,_8,i
8495,_1,_2,i
8495,_1,_3,i
8495,_2,_4,i
8495,_2,_5,i
8495,_3,_6,i
8495,_4,_7,i
8495,_4,_8,i
8495,_6,_9,i
8495,_6,_10,i
