g_id,node,charge,chem,symbol,x,y
11099,_6,0,1,C,3.7321,0.5
11099,_7,1,4,N,4.5981,1
11099,_8,0,4,N,5.4641,0.5
11099,_9,0,1,C,5.4641,-0.5
11099,_10,1,4,N,4.5981,-1
11099,_11,-1,2,O,4.5981,-2
11099,_12,-1,2,O,4.5981,2
10858,_1,0,1,C,2.866,0.25
10858,_2,0,1,C,2,-0.25
10858,_3,0,4,N,2,-1.25
10858,_4,0,1,C,2.866,-1.75
10858,_5,0,4,N,3.7321,-1.25
10858,_6,0,1,C,3.7321,-0.25
10858,_7,0,4,N,4.6831,0.059
10858,_8,0,1,C,5.2709,-0.75
10858,_9,0,4,N,4.6831,-1.559
10858,_10,0,2,O,2.866,1.25
10858,_11,0,1,C,2,1.75
10858,_12,0,1,C,6.2709,-0.75
14286,_1,0,1,C,4.1906,-0.2078
14286,_2,0,1,C,3.7568,0.6932
14286,_3,0,1,C,2.7818,0.9157
14286,_4,0,1,C,2.5593,1.8906
14286,_5,0,1,C,2,0.2922
14286,_6,0,1,C,2,-0.7078
14286,_7,0,1,C,2.7818,-1.3313
14286,_8,0,1,C,3.7568,-1.1088
14286,_9,0,2,O,4.3803,-1.8906
14286,_10,0,2,O,5.1906,-0.2078
7515,_1,0,1,C,5.4641,0.75
7515,_2,0,1,C,6.3301,0.25
7515,_3,0,2,O,4.5981,0.25
7515,_4,0,1,C,7.1962,0.75
7515,_5,0,1,C,3.7321,0.75
7515,_6,0,1,C,8.0622,0.25
7515,_7,0,1,C,2.866,0.25
7515,_8,0,1,C,8.9282,0.75
7515,_9,0,2,O,2,0.75
7515,_10,0,2,O,2.866,-0.75
7515,_11,0,1,C,9.7942,0.25
40265,_1,0,1,C,5.5211,1.8184
40265,_2,0,4,N,6.3301,1.2306
40265,_3,0,1,C,7.1392,1.8184
40265,_4,0,1,C,6.8301,2.7694
40265,_5,0,1,C,5.8301,2.7694
40265,_6,0,5,S,6.3301,0.2306
40265,_7,0,1,C,6.3301,-0.7694
40265,_8,0,1,C,5.4641,-1.2694
40265,_9,0,1,C,5.4641,-2.2694
40265,_10,0,1,C,6.3301,-2.7694
40265,_11,0,1,C,7.1961,-2.2694
40265,_12,0,1,C,7.1962,-1.2694
40265,_13,0,2,O,5.3301,0.2306
40265,_14,0,2,O,7.3301,0.2306
40265,_15,0,7,Cl,8.0622,-2.7694
40265,_16,0,1,C,4.5701,1.5094
40265,_17,0,2,O,4.3621,0.5312
40265,_18,0,2,O,3.8269,2.1785
40265,_19,0,1,C,2.8759,1.8695
40265,_20,0,1,C,2.1327,2.5386
40265,_21,0,1,C,3.7321,-1.2694
40265,_22,0,2,O,3.732,-2.2694
40265,_23,0,1,C,2.866,-0.7694
40265,_24,0,1,C,2,-1.2694
40265,_25,0,4,N,4.5981,-0.7694
21885,_1,0,1,C,5.5,-0.7321
21885,_2,0,1,C,4.5,-0.7321
21885,_3,0,1,C,4,0.134
21885,_4,0,2,O,4.866,0.634
21885,_5,0,1,C,6.5981,0.634
21885,_6,0,1,C,5.7321,0.134
21885,_7,0,2,O,3.134,-0.366
21885,_8,0,2,O,3.5,1
21885,_9,0,1,C,2.5,1
21885,_10,0,1,C,2,1.866
21885,_11,0,1,C,3.134,-1.366
21885,_12,0,1,C,2.2679,-1.866
4242,_1,0,4,N,3.2788,1.2845
4242,_2,0,4,N,3.5878,0.3335
4242,_3,0,1,C,4.5388,0.0245
4242,_4,0,1,C,3,-0.4755
4242,_5,0,4,N,4.5388,-0.9755
4242,_6,0,4,N,5.4899,0.3335
4242,_7,0,5,S,2,-0.4755
4242,_8,0,4,N,3.5878,-1.2845
4242,_9,0,1,C,5.4899,-1.2845
4242,_10,0,4,N,6.0777,-0.4755
92,_1,0,2,O,3.0878,1.6739
92,_2,0,1,C,3.0878,0.6739
92,_3,0,4,N,2.2788,0.0861
92,_4,0,1,C,3.8968,0.0861
92,_5,0,1,C,2.5878,-0.8649
92,_6,0,5,S,3.5878,-0.8649
92,_7,0,5,S,2,-1.6739
5522,_1,-1,2,O,4.9921,1.38
5522,_2,1,4,N,4.6831,0.429
5522,_3,0,1,C,3.7321,0.12
5522,_4,0,2,O,5.2709,-0.38
5522,_5,0,1,C,3.7321,-0.88
5522,_6,0,1,C,2.866,0.62
5522,_7,0,4,N,4.6831,-1.1891
5522,_8,0,4,N,2.866,-1.38
5522,_9,0,1,C,2,0.12
5522,_10,0,1,C,2,-0.88
26693,_1,0,1,C,2,0.982
26693,_2,0,1,C,2,1.982
26693,_3,0,4,N,2.866,1.482
26693,_4,0,1,C,4.366,0.616
26693,_5,0,1,C,5.366,0.616
26693,_6,0,2,O,5.866,1.4821
26693,_7,0,4,N,5.866,-0.25
26693,_8,0,1,C,6.866,-0.25
26693,_9,0,1,C,7.366,-1.116
26693,_10,0,1,C,5.366,-1.116
26693,_11,0,1,C,5.866,-1.982
26693,_12,0,1,C,3.866,1.4821
12544,_1,0,1,C,6.5722,-0.2674
12544,_2,0,1,C,6.9305,-1.201
12544,_3,0,1,C,6.1534,-1.8303
12544,_4,0,1,C,4.4487,-0.7857
12544,_5,0,1,C,4.7075,0.1802
12544,_6,0,1,C,3.9709,1.1628
12544,_7,0,2,O,3.4709,2.0289
12544,_8,0,1,C,2.9135,-2.0289
12544,_9,0,1,C,2,-1.6221
12544,_10,0,1,C,2.1045,-0.6276
20680,_1,0,4,N,7.1962,-0.25
20680,_2,0,1,C,6.3301,0.25
20680,_3,0,4,N,5.4641,0.75
20680,_4,0,1,C,4.5981,0.25
20680,_5,0,4,N,3.7321,0.75
20680,_6,0,1,C,2.866,0.25
20680,_7,0,2,O,2,0.75
20680,_8,0,4,N,4.5981,-0.75
11607,_1,0,1,C,2.9135,-1.1068
11607,_2,0,1,C,4.4487,0.1364
11607,_3,0,2,O,3.9709,2.0849
11607,_4,0,1,C,4.7075,1.1023
11607,_5,0,1,C,2.1045,0.2945
11607,_6,0,1,C,2,-0.7
11607,_7,0,2,O,6.2807,-0.6224
11607,_8,0,2,O,6.5395,0.3435
11607,_9,0,2,O,3.1215,-2.0849
10646,_1,0,1,C,2.809,-0.7306
10646,_2,0,4,N,2,-1.3184
10646,_3,0,1,C,2.309,-2.2694
10646,_4,0,4,N,3.309,-2.2694
10646,_5,0,1,C,3.618,-1.3184
10646,_6,0,1,C,2.809,0.2694
10646,_7,0,1,C,3.6751,0.7694
10646,_8,0,4,N,4.5411,0.2694
10646,_9,0,1,C,3.6751,1.7694
10646,_10,0,2,O,4.5411,2.2694
10646,_11,0,7,Cl,6.5411,0
18912,_1,0,1,C,4.5981,-1.75
18912,_2,0,1,C,3.732,-2.25
18912,_3,0,1,C,2.866,-1.75
18912,_4,0,1,C,2.866,-0.75
18912,_5,0,1,C,3.7321,-0.25
18912,_6,0,1,C,4.5981,-0.75
18912,_7,0,2,O,2,-0.25
18912,_8,0,1,C,3.7321,0.75
18912,_9,0,4,N,4.5981,1.25
18912,_10,0,1,C,4.5981,2.25
18912,_11,0,1,C,5.4641,0.75
18912,_12,0,7,Cl,7.4641,0
21594,_1,0,1,C,5.1797,0.261
21594,_2,0,1,C,4.2787,-0.1729
21594,_3,0,4,N,3.3778,0.261
21594,_4,0,1,C,2.9439,-0.64
21594,_5,0,2,O,2,-0.9703
21594,_6,0,1,C,3.8449,-1.0739
21594,_7,0,1,C,4.1751,-2.0177
21594,_8,0,4,N,3.1552,1.2359
21594,_9,0,1,C,3.7787,2.0177
21594,_10,0,1,C,4.7787,2.0177
21594,_11,0,1,C,5.4022,1.2359
21594,_12,0,1,C,6.3771,1.4584
14562,_1,0,1,C,2,0.183
14562,_2,0,1,C,2.866,-0.317
14562,_3,0,1,C,4.5981,-0.317
14562,_4,0,4,N,5.0981,-1.183
14562,_5,0,1,C,5.4641,0.183
14562,_6,0,2,O,6.3301,-0.317
14562,_7,0,1,C,4.0981,0.549
14562,_8,0,2,O,3.0981,0.549
14562,_9,0,1,C,3.7321,-0.817
14562,_10,0,2,O,5.4641,1.183
2001,_1,0,2,O,3.7601,-2.3349
2001,_2,0,1,C,3.5522,-1.3568
2001,_3,0,1,C,4.2213,-0.6136
2001,_4,0,2,O,2.6386,-0.95
2001,_5,0,1,C,3.7213,0.2524
2001,_6,0,1,C,5.9533,0.3864
2001,_7,0,1,C,2.7431,0.0445
2001,_8,0,1,C,6.2122,1.3523
2001,_9,0,2,O,5.4755,2.3349
2001,_10,0,1,C,7.7853,-0.3724
2001,_11,0,2,O,2,0.7136
2001,_12,0,1,C,8.0441,0.5935
16050,_1,0,1,C,2.866,0.5
16050,_2,0,2,O,2,1
16050,_3,0,1,C,3.7321,1
16050,_4,0,2,O,4.5981,0.5
16050,_5,0,1,C,4.5981,-0.5
16050,_6,0,1,C,3.7321,-1
16050,_7,0,1,C,2.866,-0.5
16050,_8,0,2,O,2,-1
16050,_9,0,1,C,4.232,-1.866
16050,_10,0,1,C,3.232,-1.866
16050,_11,0,1,C,3.2321,1.866
16050,_12,0,1,C,4.2321,1.866
3938,_1,0,1,C,2.809,-0.5
3938,_2,0,1,C,2,-1.0878
3938,_3,0,4,N,3.618,-1.0878
3938,_4,0,1,C,2.809,0.5
3938,_5,0,5,S,2.309,-2.0388
3938,_6,0,4,N,3.309,-2.0388
3938,_7,0,1,C,2,1.0878
3938,_8,0,5,S,3.618,1.0878
3938,_9,0,4,N,2.309,2.0388
3938,_10,0,4,N,3.309,2.0388
34258,_1,0,1,C,2,-2
34258,_2,0,1,C,2.866,-2.5
34258,_3,0,1,C,3.7321,-2
34258,_4,0,1,C,3.7321,-1
34258,_5,0,1,C,2.866,-0.5
34258,_6,0,1,C,2,-1
34258,_7,0,1,C,2.866,0.5
34258,_8,0,5,S,3.7321,1
34258,_9,0,5,S,3.7321,2
34258,_10,0,1,C,4.5981,2.5
13909,_1,0,1,C,6.3228,-0.6502
13909,_2,0,1,C,6.064,-1.6162
13909,_3,0,1,C,4.2321,-0.8573
13909,_4,0,1,C,4.4909,0.1086
13909,_5,0,1,C,2,-0.9913
13909,_6,0,1,C,2.5,-1.8573
13909,_7,0,1,C,3.7543,1.0912
13909,_8,0,2,O,2.2412,-2.8233
13909,_9,0,1,C,3.2543,1.9572
13909,_10,0,2,O,3.7543,2.8233
16713,_1,0,1,C,4.4899,-0.809
16713,_2,0,4,N,3.5388,-0.5
16713,_3,0,1,C,3.5388,0.5
16713,_4,0,1,C,4.4899,0.809
16713,_5,0,2,O,5.0777,0
16713,_6,0,2,O,4.7989,-1.7601
16713,_7,0,1,C,2.5878,-0.809
16713,_8,0,1,C,2,0
16713,_9,0,1,C,2.5878,0.809
16713,_10,0,21,I,6.2125,0.9901
16713,_11,0,1,C,5.2989,1.3968
16713,_12,0,1,C,4.1809,1.7601
246,_1,0,1,C,3.7321,0.25
246,_2,0,1,C,4.5981,0.75
246,_3,0,1,C,2.866,0.75
246,_4,0,5,S,3.7321,-0.75
246,_5,0,2,O,5.4641,0.25
246,_6,0,5,S,2,0.25
25736,_1,0,1,C,3.7321,-0.75
25736,_2,0,1,C,2.866,-0.25
25736,_3,0,1,C,2,-0.75
25736,_4,0,1,C,2,-1.75
25736,_5,0,1,C,2.866,-2.25
25736,_6,0,1,C,3.7321,-1.75
25736,_7,0,2,O,2,2.25
25736,_8,0,21,I,3.7321,2.25
25736,_9,0,10,Br,4.5981,0.75
25736,_10,0,1,C,3.7321,1.25
25736,_11,0,1,C,2.866,0.75
25736,_12,0,1,C,2,1.25
2488,_1,0,1,C,5.4641,-1
2488,_2,0,2,O,5.4641,-2
2488,_3,0,1,C,4.5981,-0.5
2488,_4,0,1,C,4.5981,0.5
2488,_5,0,4,N,3.732,-1
2488,_6,0,1,C,3.7321,1
2488,_7,0,1,C,2.866,-0.5
2488,_8,0,2,O,3.7321,2
2488,_9,0,1,C,2.866,0.5
2488,_10,0,2,O,2,1
5040,_1,0,1,C,3.7321,0.183
5040,_2,0,5,S,2.866,-0.317
5040,_3,0,1,C,4.5981,-0.317
5040,_4,0,2,O,3.7321,1.183
5040,_5,0,2,O,2,-0.817
5040,_6,0,2,O,3.366,-1.183
5040,_7,0,2,O,2.366,0.549
5040,_8,0,1,C,5.4641,0.183
5040,_9,0,1,C,6.3301,-0.317
19084,_1,0,1,C,2,0.5
19084,_2,0,1,C,2,-0.5
19084,_3,0,1,C,2.866,-1
19084,_4,0,1,C,3.7321,-0.5
19084,_5,0,1,C,3.7321,0.5
19084,_6,0,1,C,2.866,1
19084,_7,0,1,C,4.5981,-1
19084,_8,0,1,C,5.4641,-0.5
19084,_9,0,4,N,5.4641,0.5
19084,_10,0,4,N,4.5981,1
19084,_11,0,2,O,6.3301,-1
19084,_12,0,1,C,6.3301,1
10293,_1,0,1,C,0.375,0
10293,_2,0,17,Si,1.5,-2.35
10293,_3,0,1,C,0.5,-4.35
10293,_4,0,1,C,1.5,-4.15
10293,_5,0,1,C,2.5,-3.8
10293,_6,0,4,N,2.25,-6.15
10293,_7,0,4,N,0.75,-6.35
10293,_8,2,34,Pt,1.125,0
10293,_9,-1,7,Cl,1.875,0
10293,_10,-1,7,Cl,2.625,0
20115,_1,0,1,C,3.7321,-2.25
20115,_2,0,1,C,3.7321,-1.25
20115,_3,0,1,C,2.866,-2.75
20115,_4,0,1,C,2,-2.25
20115,_5,0,1,C,2,-1.25
20115,_6,0,1,C,2.866,-0.75
20115,_7,0,4,N,2.866,0.25
20115,_8,0,1,C,3.7321,0.75
20115,_9,0,1,C,3.7321,1.75
20115,_10,0,4,N,4.5981,0.25
20115,_11,0,4,N,3.7321,2.75
13468,_1,0,1,C,2,-0.75
13468,_2,0,1,C,2,-1.75
13468,_3,0,1,C,2.866,-2.25
13468,_4,0,1,C,3.7321,-1.75
13468,_5,0,1,C,3.7321,-0.75
13468,_6,0,1,C,2.866,-0.25
13468,_7,0,1,C,2.866,0.75
13468,_8,0,2,O,2,1.25
13468,_9,0,1,C,3.7321,1.25
13468,_10,0,2,O,3.7321,2.25
20089,_1,0,2,O,5.4071,0.5003
20089,_2,0,1,C,5.0981,1.4514
20089,_3,0,1,C,4.0981,1.4514
20089,_4,0,1,C,3.7891,0.5003
20089,_5,0,1,C,4.5981,-0.0875
20089,_6,0,1,C,5.6859,2.2604
20089,_7,0,2,O,6.6804,2.1558
20089,_8,0,4,N,3.5103,2.2604
20089,_9,1,4,N,3.917,3.1739
20089,_10,-1,4,N,4.3238,4.0875
20089,_11,0,4,N,4.5981,-1.0875
20089,_12,0,1,C,5.4641,-1.5875
20089,_13,0,4,N,5.4641,-2.5875
20089,_14,0,1,C,4.5981,-3.0875
20089,_15,0,1,C,3.732,-2.5875
20089,_16,0,1,C,3.7321,-1.5875
20089,_17,0,2,O,6.3301,-1.0875
20089,_18,0,2,O,4.5981,-4.0875
20089,_19,0,1,C,3.232,-3.4535
20089,_20,0,21,I,2.732,-2.5875
20089,_21,0,2,O,2.866,-1.0875
20089,_22,0,1,C,2,-1.5875
42159,_1,0,1,C,9.7767,-3.549
42159,_2,0,1,C,8.9107,-3.049
42159,_3,0,1,C,8.9107,-2.049
42159,_4,0,1,C,9.7767,-1.549
42159,_5,0,1,C,10.6427,-2.049
42159,_6,0,1,C,10.6427,-3.049
42159,_7,0,2,O,9.7767,-0.549
42159,_8,0,1,C,10.6427,-0.049
42159,_9,0,1,C,11.5088,-0.549
42159,_10,0,1,C,11.5088,-1.549
42159,_11,0,2,O,10.6427,0.951
42159,_12,0,2,O,8.0447,-3.549
42159,_13,0,1,C,7.1786,-3.049
42159,_14,0,1,C,7.1786,-2.049
42159,_15,0,1,C,8.0447,-1.549
42159,_16,0,1,C,7.1786,0.951
42159,_17,0,1,C,8.9407,0.0416
42159,_18,0,1,C,9.2794,0.9825
42159,_19,0,1,C,7.5174,1.8919
42159,_20,0,1,C,4.9432,1.0044
42159,_21,0,2,O,5.369,0.0995
42159,_22,0,1,C,6.8655,2.9327
42159,_23,0,2,O,4.0023,1.3432
42159,_24,0,1,C,7.1786,-0.049
42159,_25,0,2,O,8.0447,-0.549
42159,_26,0,2,O,6.4114,-0.6904
42159,_27,0,1,C,6.6786,-3.915
42159,_28,0,1,C,6.1786,-3.049
42159,_29,0,1,C,4.7281,-1.1288
42159,_30,0,1,C,6.3967,-0.0576
42159,_31,0,1,C,5.7512,0.7062
42159,_32,0,1,C,4.0826,-0.3651
42159,_33,0,1,C,3.5642,-3.0382
42159,_34,0,2,O,4.5608,-3.1219
42159,_35,0,1,C,2.8553,-0.4091
42159,_36,0,2,O,2.8004,-3.6836
42159,_37,0,1,C,5.3735,-1.8926
42159,_38,0,2,O,6.3126,-1.549
42159,_39,0,2,O,5.2016,-2.8778
42159,_40,0,1,C,2.0983,0.2443
42159,_41,0,1,C,2,-0.927
42159,_42,0,1,C,7.0529,3.915
42159,_43,0,1,C,5.9892,3.4145
42159,_44,0,1,C,7.8561,2.8328
42159,_45,0,1,C,3.4371,0.3987
42159,_46,0,2,O,12.3748,-2.049
42159,_47,0,1,C,13.2408,-1.549
21044,_1,0,1,C,6.3301,1.25
21044,_2,0,4,N,6.3301,0.25
21044,_3,0,2,O,7.1962,-0.25
21044,_4,0,1,C,8.0622,0.25
21044,_5,0,1,C,5.4641,-0.25
21044,_6,0,2,O,5.4641,-1.25
21044,_7,0,1,C,4.5981,0.25
21044,_8,0,1,C,3.7321,-0.25
21044,_9,0,1,C,2.866,0.25
21044,_10,0,2,O,2,-0.25
403,_1,0,1,C,4.5981,0.25
403,_2,0,4,N,5.4641,0.75
403,_3,0,4,N,3.7321,0.75
403,_4,0,4,N,4.5981,-0.75
403,_5,0,1,C,6.3301,0.25
403,_6,0,1,C,2.866,0.25
403,_7,0,4,N,7.1962,-0.25
403,_8,0,4,N,2,-0.25
10706,_1,0,1,C,2.866,-2.5
10706,_2,0,1,C,3.732,-3
10706,_3,0,1,C,4.5981,-2.5
10706,_4,0,1,C,4.5981,-1.5
10706,_5,0,1,C,3.7321,-1
10706,_6,0,1,C,2.866,-1.5
10706,_7,0,2,O,2,-1
10706,_8,0,1,C,3.7321,0
10706,_9,0,1,C,4.5981,0.5
10706,_10,0,4,N,4.5981,1.5
10706,_11,0,1,C,5.4641,2
10706,_12,0,2,O,5.4641,3
470,_1,0,2,O,2,-1
470,_2,0,1,C,2.866,-0.5
470,_3,0,2,O,3.7321,-1
470,_4,0,1,C,2.866,0.5
470,_5,0,1,C,4.5981,-0.5
470,_6,0,1,C,3.7321,1
470,_7,0,1,C,4.5981,0.5
470,_8,0,1,C,5.4641,-1
470,_9,0,1,C,5.4641,1
470,_10,0,1,C,6.3301,-0.5
470,_11,0,1,C,6.3301,0.5
1012,_1,0,1,C,2.866,1.0194
1012,_2,0,2,O,3.7321,1.5194
1012,_3,0,2,O,2,1.5194
1012,_4,0,1,C,2.866,0.0194
1012,_5,0,1,C,2.057,-0.5684
1012,_6,0,4,N,3.675,-0.5684
1012,_7,0,5,S,2.366,-1.5194
1012,_8,0,1,C,3.366,-1.5194
40760,_1,0,1,C,5.4641,0
40760,_2,0,1,C,3.7321,0
40760,_3,0,1,C,5.4641,-1
40760,_4,0,1,C,2.866,0.5
40760,_5,0,1,C,6.3301,0.5
40760,_6,0,2,O,7.1962,0
40760,_7,0,2,O,6.3301,1.5
40760,_8,0,4,N,4.5981,0.5
40760,_9,0,1,C,2,1
40760,_10,0,5,S,4.5981,-1.5
3141,_1,0,4,N,2.9659,-2.0108
3141,_2,0,2,O,2,-2.2697
3141,_3,0,1,C,3.2247,-1.0449
3141,_4,0,1,C,4.9568,-0.0449
3141,_5,0,1,C,2.7247,-0.1789
3141,_6,0,1,C,3.979,1.7697
3141,_7,0,1,C,6.7887,-0.8037
3141,_8,0,4,N,5.2156,0.921
3141,_9,0,1,C,4.845,2.2697
3141,_10,0,1,C,7.0476,0.1622
2954,_1,0,4,N,18.4545,-2
2954,_2,0,4,N,19.3205,-1.5
2954,_3,0,1,C,17.5884,-1.5
2954,_4,0,1,C,20.1865,-2
2954,_5,0,1,C,16.7224,-2
2954,_6,0,1,C,17.5884,-0.5
2954,_7,0,1,C,20.1865,-3
2954,_8,0,1,C,21.0525,-1.5
2954,_9,0,4,N,16.7224,-3
2954,_10,0,1,C,15.8564,-1.5
2954,_11,0,1,C,16.7224,0
2954,_12,0,1,C,21.0525,-3.5
2954,_13,0,1,C,21.9186,-2
2954,_14,0,1,C,15.8564,-3.5
2954,_15,0,1,C,15.8564,-0.5
2954,_16,0,5,S,16.7224,1
2954,_17,0,1,C,21.9186,-3
2954,_18,0,1,C,15.8564,-4.5
2954,_19,0,2,O,14.9904,-3
2954,_20,0,4,N,14.9904,0
2954,_21,0,2,O,16.7224,2
2954,_22,0,2,O,15.7224,1
2954,_23,0,2,O,17.7224,1
2954,_24,0,5,S,22.7846,-3.5
2954,_25,0,4,N,14.1243,-0.5
2954,_26,0,2,O,23.6506,-4
2954,_27,0,2,O,22.2846,-4.3661
2954,_28,0,2,O,23.2846,-2.634
2954,_29,0,1,C,13.2583,0
2954,_30,0,1,C,13.2583,1
2954,_31,0,1,C,12.3923,-0.5
2954,_32,0,1,C,12.3923,1.5
2954,_33,0,1,C,12.3923,-1.5
2954,_34,0,1,C,11.5263,0
2954,_35,0,2,O,12.3923,2.5
2954,_36,0,1,C,11.5263,1
2954,_37,0,1,C,11.5263,3
2954,_38,0,4,N,10.6602,1.5
2954,_39,0,4,N,9.7942,1
2954,_40,0,1,C,8.9282,1.5
2954,_41,0,1,C,8.9282,2.5
2954,_42,0,1,C,8.0622,1
2954,_43,0,1,C,8.0622,3
2954,_44,0,1,C,8.0622,0
2954,_45,0,1,C,7.1961,1.5
2954,_46,0,2,O,8.0622,4
2954,_47,0,1,C,7.1961,2.5
2954,_48,0,1,C,7.1962,4.5
2954,_49,0,4,N,6.3301,3
2954,_50,0,1,C,5.4641,2.5
2954,_51,0,2,O,5.4641,1.5
2954,_52,0,1,C,4.5981,3
2954,_53,0,1,C,4.5981,4
2954,_54,0,1,C,3.732,2.5
2954,_55,0,1,C,3.7321,4.5
2954,_56,0,1,C,2.866,3
2954,_57,0,1,C,2.866,4
2954,_58,0,4,N,2,4.5
27933,_1,0,1,C,9.3237,0.7991
27933,_2,0,2,O,9.0147,-0.1519
27933,_3,0,1,C,9.8237,-0.7397
27933,_4,0,1,C,10.6328,-0.1519
27933,_5,0,1,C,10.3237,0.7991
27933,_6,0,4,N,9.8237,-1.7397
27933,_7,0,1,C,8.9577,-2.2397
27933,_8,0,4,N,8.9577,-3.2397
27933,_9,0,1,C,9.8237,-3.7397
27933,_10,0,1,C,10.6897,-3.2397
27933,_11,0,1,C,10.6898,-2.2397
27933,_12,0,1,C,11.5558,-3.7397
27933,_13,0,2,O,9.8237,-4.7397
27933,_14,0,2,O,8.0917,-1.7397
27933,_15,0,4,N,10.9115,1.6081
27933,_16,1,4,N,11.906,1.5036
27933,_17,-1,4,N,12.9006,1.3991
27933,_18,0,1,C,8.736,1.6082
27933,_19,0,2,O,7.7414,1.5036
27933,_20,0,6,P,7.1537,2.3126
27933,_21,0,2,O,7.9627,2.9004
27933,_22,0,2,O,6.5659,3.1217
27933,_23,0,1,C,5.5713,3.0171
27933,_24,0,1,C,4.9836,3.8262
27933,_25,0,1,C,3.5823,2.8081
27933,_26,0,1,C,3.989,3.7216
27933,_27,0,1,C,3.4013,4.5307
27933,_28,0,1,C,2.4067,4.4261
27933,_29,0,1,C,2,3.5126
27933,_30,0,1,C,2.5878,2.7036
27933,_31,0,2,O,5.3903,4.7397
27933,_32,0,2,O,6.3446,1.7249
27933,_33,0,1,C,6.4492,0.7303
27933,_34,0,2,O,4.7266,0.5493
27933,_35,0,1,C,4.9356,-1.4397
27933,_36,0,1,C,5.7447,-0.852
27933,_37,0,1,C,6.6582,-1.2587
27933,_38,0,1,C,6.7627,-2.2532
27933,_39,0,1,C,5.9537,-2.841
27933,_40,0,1,C,5.0402,-2.4343
27933,_41,0,1,C,5.6401,0.1426
7557,_1,0,2,O,3.732,-1.75
7557,_2,0,1,C,2.866,-2.25
7557,_3,0,1,C,3.732,-0.75
7557,_4,0,1,C,4.5981,-0.25
7557,_5,0,2,O,2.866,-0.25
7557,_6,0,1,C,4.5981,0.75
7557,_7,0,1,C,2.866,0.75
7557,_8,0,4,N,5.4641,1.25
7557,_9,0,1,C,3.7321,1.25
7557,_10,0,1,C,2,1.25
7557,_11,0,2,O,3.7321,2.25
5,_1,0,1,C,3.7321,0.25
5,_2,0,1,C,4.5981,-0.25
5,_3,0,5,S,2.866,-0.25
5,_4,0,5,S,5.4641,0.25
5,_5,0,2,O,2,-0.75
5,_6,0,2,O,3.366,-1.116
5,_7,0,2,O,2.366,0.616
5,_8,0,2,O,6.3301,0.75
5,_9,0,2,O,4.9641,1.116
5,_10,0,2,O,5.9641,-0.616
27957,_1,0,1,C,3.7568,-0.9256
27957,_2,0,4,N,2.7818,-1.1481
27957,_3,0,1,C,2,-0.5246
27957,_4,0,1,C,2,0.4754
27957,_5,0,1,C,2.7818,1.0989
27957,_6,0,1,C,3.7568,0.8763
27957,_7,0,1,C,4.1906,-0.0246
27957,_8,0,5,S,4.3803,-1.7074
27957,_9,0,1,C,5.1906,-0.0246
27957,_10,0,1,C,5.6906,0.8414
27957,_11,0,1,C,6.6906,0.8414
27957,_12,0,1,C,7.1906,1.7074
23950,_1,0,4,N,2.866,-1.75
23950,_2,0,1,C,2,-2.25
23950,_3,0,1,C,2,-3.25
23950,_4,0,1,C,2.866,-3.75
23950,_5,0,1,C,3.7321,-3.25
23950,_6,0,1,C,3.7321,-2.25
23950,_7,0,1,C,4.5981,-1.75
23950,_8,0,1,C,5.4641,-2.25
23950,_9,0,1,C,5.4641,-3.25
23950,_10,0,1,C,4.5981,-3.75
23950,_11,0,4,N,6.3301,-1.75
23950,_12,0,4,N,7.1962,-2.25
23950,_13,0,1,C,8.0622,-1.75
23950,_14,0,1,C,8.9282,-2.25
23950,_15,0,1,C,9.7942,-1.75
23950,_16,0,1,C,9.7942,-0.75
23950,_17,0,1,C,8.9282,-0.25
23950,_18,0,1,C,8.0622,-0.75
23950,_19,0,5,S,10.6603,-2.25
23950,_20,0,2,O,11.5263,-2.75
23950,_21,0,2,O,11.1603,-1.384
23950,_22,0,2,O,10.1603,-3.116
23950,_23,0,5,S,4.5981,-4.75
23950,_24,0,2,O,4.5981,-5.75
23950,_25,0,2,O,3.5981,-4.75
23950,_26,0,2,O,5.5981,-4.75
23950,_27,0,2,O,4.5981,-0.75
23950,_28,0,1,C,10.6603,-0.25
23950,_29,0,1,C,10.6603,0.75
23950,_30,0,1,C,11.5263,1.25
23950,_31,0,1,C,12.3923,0.75
23950,_32,0,1,C,13.2583,1.25
23950,_33,0,1,C,13.2584,2.25
23950,_34,0,1,C,12.3923,2.75
23950,_35,0,1,C,11.5263,2.25
23950,_36,0,5,S,10.6603,2.75
23950,_37,0,2,O,9.7943,3.25
23950,_38,0,2,O,10.1603,1.884
23950,_39,0,2,O,11.1603,3.616
23950,_40,0,4,N,14.1244,2.75
23950,_41,0,4,N,14.9904,2.25
23950,_42,0,1,C,15.8564,2.75
23950,_43,0,1,C,15.8564,3.75
23950,_44,0,1,C,16.7225,4.25
23950,_45,0,1,C,17.5885,3.75
23950,_46,0,1,C,17.5885,2.75
23950,_47,0,1,C,16.7225,2.25
23950,_48,0,4,N,16.7225,5.25
23950,_49,0,1,C,17.5885,5.75
23950,_50,0,1,C,18.4545,5.25
23950,_51,0,1,C,18.4545,4.25
23950,_52,0,5,S,18.4545,2.25
23950,_53,0,2,O,19.3205,1.75
23950,_54,0,2,O,18.9545,3.116
23950,_55,0,2,O,17.9545,1.384
23950,_56,0,2,O,14.9904,4.25
23950,_57,0,23,Li,21.3205,0
27733,_1,0,1,C,20.0632,-6.1126
